Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker,Capital Gains
2014-11-14 00:00:00-05:00,171.10821677926106,171.4351746338037,170.7896378673502,171.2255859375,80417500,0.0,0.0,SPY,0.0
2014-11-17 00:00:00-05:00,170.89861370899007,171.51060906888503,170.7309325322274,171.3345489501953,80441000,0.0,0.0,SPY,0.0
2014-11-17 00:00:00-05:00,0.47086289525032043,0.47588225244783183,0.4677556754848615,0.47086289525032043,158732000,0.0,0.0,NVDA,
2014-11-18 00:00:00-05:00,0.4711019321207051,0.48329181278197497,0.4699068496921706,0.48209670186042786,207772000,0.0,0.0,NVDA,
2014-11-18 00:00:00-05:00,171.39326291043963,172.63402447279154,171.39326291043963,172.32383728027344,76068100,0.0,0.0,SPY,0.0
2014-11-19 00:00:00-05:00,0.4824567019796419,0.48389688131810027,0.475255862514535,0.48029643297195435,240300000,0.002125,0.0,NVDA,
2014-11-19 00:00:00-05:00,172.1226137752657,172.32382352294022,171.27588007265754,172.0471649169922,82373000,0.0,0.0,SPY,0.0
2014-11-20 00:00:00-05:00,0.4769359572319451,0.48869734317298413,0.47549577818166705,0.4882172644138336,220968000,0.0,0.0,NVDA,
2014-11-20 00:00:00-05:00,171.24236443346572,172.45798925216272,171.17529450750254,172.3489990234375,72840300,0.0,0.0,SPY,0.0
2014-11-21 00:00:00-05:00,0.49253791056315316,0.49325800024764777,0.48677725031438235,0.49085772037506104,198976000,0.0,0.0,NVDA,
2014-11-21 00:00:00-05:00,174.07603616610373,174.24370461196028,172.68436376015774,173.27120971679688,142327300,0.0,0.0,SPY,0.0
2014-11-24 00:00:00-05:00,0.4920579436716273,0.49613841466086767,0.4901377422274669,0.49397820234298706,136004000,0.0,0.0,NVDA,
2014-11-24 00:00:00-05:00,173.68198215982827,173.86642126021454,173.4640144922266,173.75743103027344,65880800,0.0,0.0,SPY,0.0
2014-11-25 00:00:00-05:00,173.99213923433697,174.20172792189473,173.37176490622417,173.63165283203125,79108300,0.0,0.0,SPY,0.0
2014-11-25 00:00:00-05:00,0.49301799525492035,0.49733853391445487,0.4920578946285327,0.4937380850315094,190240000,0.0,0.0,NVDA,
2014-11-26 00:00:00-05:00,0.4908577221674221,0.5026191107541993,0.49061765412025643,0.5021390318870544,219264000,0.0,0.0,NVDA,
2014-11-26 00:00:00-05:00,173.78257470803223,174.17660251880534,173.564607047888,174.0760040283203,62167800,0.0,0.0,SPY,0.0
2014-11-28 00:00:00-05:00,173.95025287352857,174.2688190185874,173.46400552422,173.70712280273438,57890100,0.0,0.0,SPY,0.0
2014-11-28 00:00:00-05:00,0.5038190713191594,0.5062193504822544,0.4992585237411279,0.5033389925956726,124832000,0.0,0.0,NVDA,
2014-12-01 00:00:00-05:00,0.5011790435993875,0.5040593457656282,0.49325811249462703,0.49397820234298706,190060000,0.0,0.0,NVDA,
2014-12-01 00:00:00-05:00,173.03640918028387,173.15377832945327,172.18129657588312,172.49986267089844,103968400,0.0,0.0,SPY,0.0
2014-12-02 00:00:00-05:00,0.49349814697842237,0.49685852828007104,0.4889375967963552,0.49469831585884094,245952000,0.0,0.0,NVDA,
2014-12-02 00:00:00-05:00,172.5417751936266,173.82445683473009,172.51662557652867,173.6148681640625,74507200,0.0,0.0,SPY,0.0
2014-12-03 00:00:00-05:00,0.4970983786845394,0.507659596961729,0.4956581995496551,0.5074195861816406,284424000,0.0,0.0,NVDA,
2014-12-03 00:00:00-05:00,173.79095722108428,174.50355114467098,173.62328881508031,174.28558349609375,68952000,0.0,0.0,SPY,0.0
2014-12-04 00:00:00-05:00,173.99214690549812,174.60415511059,173.28793195440267,174.09275817871094,91316600,0.0,0.0,SPY,0.0
2014-12-04 00:00:00-05:00,0.5066996348704236,0.5086198360894237,0.4994987944583841,0.5028591752052307,185332000,0.0,0.0,NVDA,
2014-12-05 00:00:00-05:00,174.26881739389722,174.77183541739717,174.0005504957024,174.3778076171875,91025500,0.0,0.0,SPY,0.0
2014-12-05 00:00:00-05:00,0.5030991619755915,0.508379800915932,0.5028591511414999,0.5057395100593567,165680000,0.0,0.0,NVDA,
2014-12-08 00:00:00-05:00,0.5050192942208359,0.5100598638412077,0.4951781085270748,0.4992585778236389,226944000,0.0,0.0,NVDA,
2014-12-08 00:00:00-05:00,173.9753845445619,174.47838972857045,172.64239074508475,173.2124786376953,108588200,0.0,0.0,SPY,0.0
2014-12-09 00:00:00-05:00,171.33457302584,173.20411351277093,170.9489369665635,173.09512329101562,125180100,0.0,0.0,SPY,0.0
2014-12-09 00:00:00-05:00,0.49613820340856407,0.4987785508040416,0.4886973544467067,0.49757838249206543,239448000,0.0,0.0,NVDA,
2014-12-10 00:00:00-05:00,172.62566648421958,172.68434467725788,170.1273595855934,170.3201904296875,159856400,0.0,0.0,SPY,0.0
2014-12-10 00:00:00-05:00,0.4961383382911896,0.4980585966669674,0.4860571964203204,0.48653721809387207,204364000,0.0,0.0,NVDA,
2014-12-11 00:00:00-05:00,0.48941752987314047,0.49277791017288497,0.4853370599052814,0.4862971603870392,135652000,0.0,0.0,NVDA,
2014-12-11 00:00:00-05:00,170.92378210060699,172.86037965751288,170.78126331852724,171.1836700439453,159012800,0.0,0.0,SPY,0.0
2014-12-12 00:00:00-05:00,169.8842045398803,170.87346978819764,168.38355517913058,168.41708374023438,202330200,0.0,0.0,SPY,0.0
2014-12-12 00:00:00-05:00,0.479816453471469,0.48413696351024066,0.47069538308152825,0.4711754620075226,323964000,0.0,0.0,NVDA,
2014-12-15 00:00:00-05:00,0.47669603533597255,0.4853370831536739,0.468295055570599,0.4697352349758148,254696000,0.0,0.0,NVDA,
2014-12-15 00:00:00-05:00,169.3309306383312,169.79202842315198,166.64819733430338,167.26019287109375,189965800,0.0,0.0,SPY,0.0
2014-12-16 00:00:00-05:00,166.48048887569882,169.68299738959777,165.87687242838035,165.91879272460938,259543800,0.0,0.0,SPY,0.0
2014-12-16 00:00:00-05:00,0.46925527003361056,0.4766961220105646,0.4642146698124489,0.46445468068122864,185308000,0.0,0.0,NVDA,
2014-12-17 00:00:00-05:00,0.47381561815665185,0.48413682569636085,0.45845381223762793,0.48341673612594604,345596000,0.0,0.0,NVDA,
2014-12-17 00:00:00-05:00,166.36307457217873,169.63265211425446,166.23731371762204,169.1715545654297,253910100,0.0,0.0,SPY,0.0
2014-12-18 00:00:00-05:00,0.48941754869611326,0.4951782090353992,0.4807765295735907,0.4853370785713196,226156000,0.0,0.0,NVDA,
2014-12-18 00:00:00-05:00,171.64477275914328,178.54442943864515,170.95731565720888,173.35501098632812,257633900,0.0,0.0,SPY,0.0
2014-12-19 00:00:00-05:00,174.01675795702275,174.77544943059317,173.32551944595681,174.09263610839844,245084600,1.135,0.0,SPY,0.0
2014-12-19 00:00:00-05:00,0.4886974572749957,0.4920578376921167,0.48413690829336753,0.49013763666152954,325528000,0.0,0.0,NVDA,
2014-12-22 00:00:00-05:00,0.489657572783684,0.49877867102622986,0.4879773825236758,0.49877867102622986,148976000,0.0,0.0,NVDA,
2014-12-22 00:00:00-05:00,174.2864999065218,174.89344787597656,174.042040826297,174.89344787597656,148318900,0.0,0.0,SPY,0.0
2014-12-23 00:00:00-05:00,175.48350635180353,175.53408319787735,174.83440681380162,175.12945556640625,122167900,0.0,0.0,SPY,0.0
2014-12-23 00:00:00-05:00,0.5026191072406866,0.505019387105259,0.4951781996014821,0.495658278465271,109280000,0.0,0.0,NVDA,
2014-12-24 00:00:00-05:00,0.4968584549876643,0.4975785447642534,0.4932580633319124,0.4937380850315094,45644000,0.0,0.0,NVDA,
2014-12-24 00:00:00-05:00,175.357107790926,175.62685532461174,175.10421063486305,175.1463623046875,42963400,0.0,0.0,SPY,0.0
2014-12-26 00:00:00-05:00,0.4937380619361962,0.4968584317463912,0.492537950516147,0.4942181408405304,52636000,0.0,0.0,NVDA,
2014-12-26 00:00:00-05:00,175.60155935878356,176.05677679273643,175.5509825023184,175.71115112304688,57326700,0.0,0.0,SPY,0.0
2014-12-29 00:00:00-05:00,0.4927780566518039,0.4968585278325883,0.4903777761203306,0.49349814653396606,82944000,0.0,0.0,NVDA,
2014-12-29 00:00:00-05:00,175.5256679218887,176.1579042592705,175.4582278356889,175.94715881347656,79643900,0.0,0.0,SPY,0.0
2014-12-30 00:00:00-05:00,0.49013766577477197,0.4925379458191715,0.48821740740293823,0.48893749713897705,112120000,0.0,0.0,NVDA,
2014-12-30 00:00:00-05:00,175.5172865472132,175.6521538903971,174.92718886138536,175.00306701660156,73540800,0.0,0.0,SPY,0.0
2014-12-31 00:00:00-05:00,0.48965761583800066,0.4922979641020485,0.4798164556284254,0.4812566637992859,166300000,0.0,0.0,NVDA,
2014-12-31 00:00:00-05:00,175.33182614511585,175.50041996805274,173.14006785828403,173.26651000976562,130333800,0.0,0.0,SPY,0.0
2015-01-02 00:00:00-05:00,0.48317679762840265,0.4867772460191058,0.4754958792130265,0.4831767976284027,113680000,0.0,0.0,NVDA,
2015-01-02 00:00:00-05:00,173.9746101923044,174.39610114606973,172.1200397054304,173.17376708984375,121465900,0.0,0.0,SPY,0.0
2015-01-05 00:00:00-05:00,172.1116135136382,172.28020732158484,169.7344112369592,170.0463104248047,169632600,0.0,0.0,SPY,0.0
2015-01-05 00:00:00-05:00,0.48317678756570104,0.4846169668919889,0.4728555786968838,0.4750158190727234,197952000,0.0,0.0,NVDA,
2015-01-06 00:00:00-05:00,170.35824696689582,170.8893297981166,167.6354184260209,168.44468688964844,209151400,0.0,0.0,SPY,0.0
2015-01-06 00:00:00-05:00,0.4757358518612838,0.47621590204145864,0.46013403501727385,0.46061408519744873,197764000,0.0,0.0,NVDA,
2015-01-07 00:00:00-05:00,169.7934476412387,170.88932690898127,169.33824298137813,170.543701171875,125346700,0.0,0.0,SPY,0.0
2015-01-07 00:00:00-05:00,0.46397455560376416,0.4680550544654163,0.4579738556467397,0.4594140350818634,321808000,0.0,0.0,NVDA,
2015-01-08 00:00:00-05:00,171.9766960937369,173.78911450975144,171.95984572060803,173.56993103027344,147217800,0.0,0.0,SPY,0.0
2015-01-08 00:00:00-05:00,0.4646946443184706,0.4795764030706504,0.46445460487526985,0.47669604420661926,283780000,0.0,0.0,NVDA,
2015-01-09 00:00:00-05:00,173.9914833416882,174.0083465836532,171.55526582458066,172.1790771484375,158567300,0.0,0.0,SPY,0.0
2015-01-09 00:00:00-05:00,0.4783763161910957,0.4822167760271083,0.4718955366411248,0.478616327047348,209540000,0.0,0.0,NVDA,
2015-01-12 00:00:00-05:00,0.4798164096997916,0.4800564491408909,0.46829506018531153,0.4726155698299408,190732000,0.0,0.0,NVDA,
2015-01-12 00:00:00-05:00,172.31393286202382,172.47410148070952,170.21490330530807,170.8302764892578,144396100,0.0,0.0,SPY,0.0
2015-01-13 00:00:00-05:00,172.06942374498624,173.21587939320273,169.02625923586686,170.34974670410156,214553300,0.0,0.0,SPY,0.0
2015-01-13 00:00:00-05:00,0.47621590559039145,0.48581702371979474,0.46853501680958665,0.47189539670944214,236720000,0.0,0.0,NVDA,
2015-01-14 00:00:00-05:00,0.46685496765943363,0.475255948556331,0.46565482753130544,0.47381576895713806,155260000,0.0,0.0,NVDA,
2015-01-14 00:00:00-05:00,168.3013211411005,169.52365511342515,167.3909120627952,169.3213348388672,192991100,0.0,0.0,SPY,0.0
2015-01-15 00:00:00-05:00,0.47717610813880573,0.48005643829897593,0.4702152792536682,0.4704553186893463,188932000,0.0,0.0,NVDA,
2015-01-15 00:00:00-05:00,169.9704469759763,170.29077135566888,167.6522467187497,167.770263671875,176613900,0.0,0.0,SPY,0.0
2015-01-16 00:00:00-05:00,167.55948490495518,170.13058179747503,167.3740278921911,169.9704132080078,211879600,0.0,0.0,SPY,0.0
2015-01-16 00:00:00-05:00,0.4697352147481161,0.4795763734949264,0.46829503540491707,0.47909632325172424,181512000,0.0,0.0,NVDA,
2015-01-20 00:00:00-05:00,170.6194658734194,170.88922615197805,168.73962056014673,170.33285522460938,130991100,0.0,0.0,SPY,0.0
2015-01-20 00:00:00-05:00,0.48245669160397947,0.48509698218291464,0.47453576263999003,0.48053649067878723,140308000,0.0,0.0,NVDA,
2015-01-21 00:00:00-05:00,169.8608513484545,171.68169532345044,169.3887835466888,171.19276428222656,122942700,0.0,0.0,SPY,0.0
2015-01-21 00:00:00-05:00,0.477896367325022,0.4884576198094698,0.47453595710167806,0.4872574508190155,144780000,0.0,0.0,NVDA,
2015-01-22 00:00:00-05:00,171.95992418772695,173.8734843043331,170.56057080667495,173.73861694335938,174356000,0.0,0.0,SPY,0.0
2015-01-22 00:00:00-05:00,0.4882173708260665,0.4970984578294516,0.48317680027862037,0.495658278465271,159712000,0.0,0.0,NVDA,
2015-01-23 00:00:00-05:00,173.47720329067658,173.73853842988842,172.65108480291363,172.7859649658203,117516800,0.0,0.0,SPY,0.0
2015-01-23 00:00:00-05:00,0.4961382584430546,0.49805851650978744,0.49205778873862155,0.4970984160900116,120416000,0.0,0.0,NVDA,
2015-01-26 00:00:00-05:00,0.4949382543563842,0.49733853453896404,0.4918178843963111,0.4949382543563843,133240000,0.0,0.0,NVDA,
2015-01-26 00:00:00-05:00,172.56686008829448,173.28338710879956,171.84189501509303,173.19065856933594,92009700,0.0,0.0,SPY,0.0
2015-01-27 00:00:00-05:00,0.48725733346121997,0.48773741238721424,0.47021533276913063,0.4711754620075226,357948000,0.0,0.0,NVDA,
2015-01-27 00:00:00-05:00,171.10005596262673,172.0694801083713,170.0631917139692,170.9061737060547,134044600,0.0,0.0,SPY,0.0
2015-01-28 00:00:00-05:00,0.47693615026065667,0.47885638023366645,0.4632545295864611,0.46349456906318665,272728000,0.0,0.0,NVDA,
2015-01-28 00:00:00-05:00,172.1115862274657,172.2127399236204,168.52048852228216,168.71437072753906,168514300,0.0,0.0,SPY,0.0
2015-01-29 00:00:00-05:00,0.46373455125224244,0.4774161416226779,0.46157428206937695,0.47477585077285767,235340000,0.0,0.0,NVDA,
2015-01-29 00:00:00-05:00,168.9167243505879,170.53524812319208,167.4836447699398,170.27392578125,173585400,0.0,0.0,SPY,0.0
2015-01-30 00:00:00-05:00,0.47141536052611155,0.4769360093371923,0.46013405211174035,0.46085411310195923,298200000,0.0,0.0,NVDA,
2015-01-30 00:00:00-05:00,169.07686932973454,170.42563252016166,167.8629734543329,168.13272094726562,197729700,0.0,0.0,SPY,0.0
2015-02-02 00:00:00-05:00,0.4637345933995232,0.4728556640133286,0.4546135227857178,0.4709354341030121,259604000,0.0,0.0,NVDA,
2015-02-02 00:00:00-05:00,168.63848738584127,170.3075875079554,166.79235545154432,170.21485900878906,163107000,0.0,0.0,SPY,0.0
2015-02-03 00:00:00-05:00,0.4742957326546174,0.4831767908715014,0.4718954528367768,0.4826967120170593,183468000,0.0,0.0,NVDA,
2015-02-03 00:00:00-05:00,171.1253383951633,172.68486017101174,170.7459990845981,172.67642211914062,124212900,0.0,0.0,SPY,0.0
2015-02-04 00:00:00-05:00,0.48125662034579886,0.48941756079716897,0.47981641230497724,0.4838969111442566,181516000,0.0,0.0,NVDA,
2015-02-04 00:00:00-05:00,171.90082768034839,173.13158662888813,171.55520209432723,172.0188446044922,134306700,0.0,0.0,SPY,0.0
2015-02-05 00:00:00-05:00,172.69326435713626,173.90716029361866,172.6173990768267,173.7554168701172,97953200,0.0,0.0,SPY,0.0
2015-02-05 00:00:00-05:00,0.48437707091805493,0.4920579919019604,0.4838970491235639,0.49181798100471497,140448000,0.0,0.0,NVDA,
2015-02-06 00:00:00-05:00,174.12637062087467,174.69960510499368,172.7438805699686,173.27496337890625,125672000,0.0,0.0,SPY,0.0
2015-02-06 00:00:00-05:00,0.4913377113310341,0.49709842844725555,0.48749725232928065,0.48965752124786377,210524000,0.0,0.0,NVDA,
2015-02-09 00:00:00-05:00,172.61740659946744,173.35079673351893,172.0863238883913,172.4993896484375,87219000,0.0,0.0,SPY,0.0
2015-02-09 00:00:00-05:00,0.4867773045083174,0.49061770695026713,0.48365693460383874,0.4891775846481323,273944000,0.0,0.0,NVDA,
2015-02-10 00:00:00-05:00,173.5531149288277,174.5984042359637,172.54152637460442,174.3370819091797,96164200,0.0,0.0,SPY,0.0
2015-02-10 00:00:00-05:00,0.4896576058362286,0.5030991860508076,0.487497336544459,0.5028591752052307,226204000,0.0,0.0,NVDA,
2015-02-11 00:00:00-05:00,174.1684849118075,174.87658659647758,173.5109600813449,174.438232421875,91087800,0.0,0.0,SPY,0.0
2015-02-11 00:00:00-05:00,0.5040593668767351,0.5040593668767351,0.49613843544022873,0.4994988739490509,320832000,0.0,0.0,NVDA,
2015-02-12 00:00:00-05:00,175.24749814690796,176.1747833369287,174.47195638020077,176.1157684326172,97545900,0.0,0.0,SPY,0.0
2015-02-12 00:00:00-05:00,0.5280620436826214,0.5400634420607575,0.5249416743815879,0.5352628827095032,676904000,0.0,0.0,NVDA,
2015-02-13 00:00:00-05:00,0.5340627313171987,0.5362230002624212,0.5259017916048246,0.5355029106140137,310084000,0.0,0.0,NVDA,
2015-02-13 00:00:00-05:00,176.24224927292462,176.89133613823728,175.98091405350095,176.84075927734375,93670400,0.0,0.0,SPY,0.0
2015-02-17 00:00:00-05:00,0.5345425781137848,0.5398232141673898,0.5311821993647445,0.5371828675270081,203340000,0.0,0.0,NVDA,
2015-02-17 00:00:00-05:00,176.52037378059438,177.29592831201964,176.2674895452174,177.118896484375,76968200,0.0,0.0,SPY,0.0
2015-02-18 00:00:00-05:00,0.536463029773799,0.5374231874899414,0.5299822799393572,0.5309423804283142,170948000,0.0,0.0,NVDA,
2015-02-18 00:00:00-05:00,176.73952454945976,177.21159218527944,176.46976426448947,177.13572692871094,80652900,0.0,0.0,SPY,0.0
2015-02-19 00:00:00-05:00,0.5376631862671863,0.5386232867346469,0.5299822680731338,0.5323825478553772,169432000,0.0,0.0,NVDA,
2015-02-19 00:00:00-05:00,176.52884537749745,177.3802524784545,176.38553999592347,177.00933837890625,91462500,0.0,0.0,SPY,0.0
2015-02-20 00:00:00-05:00,176.58783116515727,178.14735270480364,175.95559478901123,178.0714874267578,140896400,0.0,0.0,SPY,0.0
2015-02-20 00:00:00-05:00,0.5319025728364978,0.536463064763287,0.5280621134029996,0.5362230539321899,157752000,0.0,0.0,NVDA,
2015-02-23 00:00:00-05:00,177.8185949103652,178.04620361328128,177.43081759661496,178.04620361328125,74411100,0.0,0.0,SPY,0.0
2015-02-23 00:00:00-05:00,0.5359830217530724,0.5359830217530724,0.5292622037053413,0.531902551651001,125008000,0.0,0.0,NVDA,
2015-02-24 00:00:00-05:00,0.5339505009057723,0.537564754486084,0.5291314578336735,0.537564754486084,149356000,0.002125,0.0,NVDA,
2015-02-24 00:00:00-05:00,177.97032714966338,178.7543069724906,177.6668531638726,178.55198669433594,72472300,0.0,0.0,SPY,0.0
2015-02-25 00:00:00-05:00,178.42558750526135,178.9145186479881,178.05467333747654,178.40029907226562,73061700,0.0,0.0,SPY,0.0
2015-02-25 00:00:00-05:00,0.5353963779077977,0.5378059578366611,0.5310592604204479,0.5334687829017639,123820000,0.0,0.0,NVDA,
2015-02-26 00:00:00-05:00,0.5339506960835743,0.5380468784474047,0.5305773187419969,0.534914493560791,152864000,0.0,0.0,NVDA,
2015-02-26 00:00:00-05:00,178.30751584011114,178.46768444188115,177.57411291952647,178.1894989013672,72697900,0.0,0.0,SPY,0.0
2015-02-27 00:00:00-05:00,0.5334687038053157,0.5346734935911154,0.5296134569173113,0.531541109085083,157492000,0.0,0.0,NVDA,
2015-02-27 00:00:00-05:00,178.08834671612092,178.3581070909624,177.53198845305508,177.5825653076172,108076000,0.0,0.0,SPY,0.0
2015-03-02 00:00:00-05:00,0.5300953725918538,0.5474439544802366,0.5293725102258764,0.5445525050163269,301512000,0.0,0.0,NVDA,
2015-03-02 00:00:00-05:00,177.68370643409995,178.76272213129013,177.63312958311943,178.70372009277344,87491400,0.0,0.0,SPY,0.0
2015-03-03 00:00:00-05:00,178.2654010121183,178.75433210590884,177.0936565700134,177.97035217285156,110325800,0.0,0.0,SPY,0.0
2015-03-03 00:00:00-05:00,0.5404564853195614,0.5431069431579721,0.5327459894018421,0.5344326496124268,160344000,0.0,0.0,NVDA,
2015-03-04 00:00:00-05:00,0.532504808122792,0.5416609675246004,0.5303362213772868,0.540456235408783,226840000,0.0,0.0,NVDA,
2015-03-04 00:00:00-05:00,177.3634134333493,177.43929159161365,176.23382060363943,177.22010803222656,114497200,0.0,0.0,SPY,0.0
2015-03-05 00:00:00-05:00,0.5404564179501262,0.5517811679224199,0.5390106929648233,0.5508173704147339,323056000,0.0,0.0,NVDA,
2015-03-05 00:00:00-05:00,177.5488077306028,177.70055113059303,176.89972106023686,177.4139404296875,76873000,0.0,0.0,SPY,0.0
2015-03-06 00:00:00-05:00,0.5476850128710906,0.5503354705119166,0.5428659676436521,0.5433478951454163,257392000,0.0,0.0,NVDA,
2015-03-06 00:00:00-05:00,176.5372552776844,176.97560943581433,174.58154409881908,174.91873168945312,188128000,0.0,0.0,SPY,0.0
2015-03-09 00:00:00-04:00,0.5435889325990004,0.548889906327046,0.5423841423413512,0.5447936654090881,222388000,0.0,0.0,NVDA,
2015-03-09 00:00:00-04:00,175.12106261923563,176.00618331423803,174.96089400192804,175.64370727539062,89818900,0.0,0.0,SPY,0.0
2015-03-10 00:00:00-04:00,174.2528477666338,174.33713826481133,172.75232768958494,172.7944793701172,157121300,0.0,0.0,SPY,0.0
2015-03-10 00:00:00-04:00,0.5472030627604553,0.5578050077808181,0.546239265244299,0.5541906952857971,527212000,0.0,0.0,NVDA,
2015-03-11 00:00:00-04:00,173.05578171175364,173.23281360430354,172.30552819168108,172.38983154296875,110145700,0.0,0.0,SPY,0.0
2015-03-11 00:00:00-04:00,0.554190546530819,0.5614191121330323,0.5498534301485041,0.5512991547584534,262120000,0.0,0.0,NVDA,
2015-03-12 00:00:00-04:00,0.5459981431103091,0.5500943242358484,0.535878129039988,0.5462390780448914,406972000,0.0,0.0,NVDA,
2015-03-12 00:00:00-04:00,173.03043149516014,174.64895493145235,172.97985464760114,174.58152770996094,93993500,0.0,0.0,SPY,0.0
2015-03-13 00:00:00-04:00,174.303345479506,175.28119456418145,172.45721333142907,173.5109405517578,162410900,0.0,0.0,SPY,0.0
2015-03-13 00:00:00-04:00,0.54358864416135,0.5484076877397549,0.5361190864015509,0.5469619631767273,359288000,0.0,0.0,NVDA,
2015-03-16 00:00:00-04:00,0.5512993989353923,0.5568413074297517,0.5476850858096977,0.5534679293632507,236956000,0.0,0.0,NVDA,
2015-03-16 00:00:00-04:00,174.2528208374605,175.92192165292022,173.5362809678078,175.82919311523438,136099200,0.0,0.0,SPY,0.0
2015-03-17 00:00:00-04:00,175.0789250829908,175.69429831131347,174.48040223256788,175.30653381347656,94510400,0.0,0.0,SPY,0.0
2015-03-17 00:00:00-04:00,0.5522630308537995,0.5604553948829628,0.5484077838260929,0.5602144598960876,299900000,0.0,0.0,NVDA,
2015-03-18 00:00:00-04:00,174.82598034623967,178.09675357244257,174.17688081299335,177.4139404296875,228808500,0.0,0.0,SPY,0.0
2015-03-18 00:00:00-04:00,0.5602146333041554,0.5631060263842775,0.5459984306223229,0.5510584115982056,413844000,0.0,0.0,NVDA,
2015-03-19 00:00:00-04:00,176.99249843159149,177.4224146016471,176.20851851809715,176.60472106933594,117917300,0.0,0.0,SPY,0.0
2015-03-19 00:00:00-04:00,0.5529858708025244,0.5614191694760455,0.5488896889543086,0.5594915747642517,310756000,0.0,0.0,NVDA,
2015-03-20 00:00:00-04:00,0.564069612642741,0.5688886562600131,0.5587686416847293,0.5655152797698975,462084000,0.0,0.0,NVDA,
